action,event_pk,rn,date,work_area,organization,survey,sampling_bout,site_id,lat,long,gather_lat,gather_long,collection_method,project_specific_id,hakai_id,line_out_depth,pressure_transducer_depth,source,installed,collected,preserved,analyzed,lab_technician,acidity,alkh,ph,s,so4,mg,zn,na,br,al,ca,cl,fe,mn,no3,b,f,k,p,no2,si,cu,sr,analyzing_lab,acidity_flag,alkh_flag,ph_flag,s_flag,so4_flag,mg_flag,zn_flag,na_flag,br_flag,al_flag,ca_flag,cl_flag,fe_flag,mn_flag,no3_flag,b_flag,f_flag,k_flag,p_flag,no2_flag,si_flag,cu_flag,sr_flag,row_flag,quality_level,comments,quality_log
,887738,1,2018-10-24,QUADRA,HAKAI,FGS_B,1,4791 TOWER2,50.5952,-124.8412,,,GS,,QGRB193,0,,F,,2018-10-24T17:34:26.000Z,2018-10-24T17:34:02.000Z,2018-11-28T08:00:00.000Z,emily.haughton;maartje.korver;rob.white,,7.65,,1192.621,,197.833,2.012,624.466,,20.961,3535.58,,43.257,,,2.146,,773.768,8.201,,1401.501,,11.115,NRAL,NA,,NA,,NA,,,,NA,,,NA,,BDL,NA,,NA,,,NA,,BDL,,Collected,Technicianm,,"1: Metadata QC'd by Rw2: Metadata qc'd by RW; 18-11-12"
,887741,1,2018-10-24,QUADRA,HAKAI,FGS_B,1,9257 OUTLET,50.30372982,-125.1100661,,,GS,,QGRB201,0,,F,,2018-10-24T21:00:11.000Z,2018-10-24T21:00:14.000Z,2018-11-28T08:00:00.000Z,emily.haughton;maartje.korver;rob.white,,17.705,,967.632,,775.317,,3058.916,,36.67,5374.585,,68.522,,,4.282,,581.024,9.063,,3667.742,,22.153,NRAL,NA,,NA,,NA,,BDL,,NA,,,NA,,BDL,NA,,NA,,,NA,,BDL,,Collected,Technicianm,,"1: Metadata QC'd by Rw2: Metadata qc'd by RW; 18-11-12"
,887735,1,2018-10-24,QUADRA,HAKAI,FGS_B,1,4889 OUTLET,50.89506983,-124.8648929,,,GS,,QGRB204,0,,F,,2018-10-24T15:54:28.000Z,2018-10-24T15:54:41.000Z,2018-11-28T08:00:00.000Z,emily.haughton;maartje.korver;rob.white,,8.8,,1278.074,,268.483,1.985,587.82,,,5236.425,,59.63,,,5.976,,1188.969,6.424,,1720.784,,8.758,NRAL,NA,,NA,,NA,,,,NA,BDL,,NA,,BDL,NA,,NA,,,NA,,BDL,,Collected,Technicianm,,"1: Metadata QC'd by Rw2: Metadata qc'd by RW; 18-11-12"
,887739,1,2018-10-24,QUADRA,HAKAI,FGS_B,1,4791 TRIB1DS,,,,,GS,,QGRB205,0,,F,,2018-10-24T17:53:40.000Z,2018-10-24T17:53:46.000Z,2018-11-28T08:00:00.000Z,emily.haughton;maartje.korver;rob.white,,4.49,,676.085,,200.994,,635.377,,37.229,2194.591,,6.122,,,3.52,,301.195,10.963,,1462.192,,8.751,NRAL,NA,,NA,,NA,,BDL,,NA,,,NA,,BDL,NA,,NA,,,NA,,BDL,,Collected,Technicianm,,"1: Metadata QC'd by Rw2: Metadata qc'd by RW; 18-11-12"
,887740,1,2018-10-24,QUADRA,HAKAI,FGS_B,1,4791 TRIB1US,,,,,GS,,QGRB206,0,,F,,2018-10-24T18:16:14.000Z,2018-10-24T18:14:46.000Z,2018-11-28T08:00:00.000Z,emily.haughton;maartje.korver;rob.white,,3.9,,645.079,,156.281,,620.692,,22.001,1943.295,,7.904,,,4.642,,289.347,6.629,,1312.308,,8.423,NRAL,NA,,NA,,NA,,BDL,,NA,,,NA,,BDL,NA,,NA,,,NA,,BDL,,Collected,Technicianm,,"1: Metadata QC'd by Rw2: Metadata qc'd by RW; 18-11-12"
,887736,1,2018-10-24,QUADRA,HAKAI,FGS_B,1,5005 OUTLET,50.4693112733433,-125.106800967418,,,GS,,QGRB207,0,,F,,2018-10-24T19:39:20.000Z,2018-10-24T19:39:38.000Z,2018-11-28T08:00:00.000Z,emily.haughton;maartje.korver;rob.white,,3.56,,453.345,,313.958,1.998,1355.564,,150.736,1645.668,,86.464,,,5.647,,230.458,7.717,,1780.586,,7.013,NRAL,NA,,NA,,NA,,,,NA,,,NA,,BDL,NA,,NA,,,NA,,BDL,,Collected,Technicianm,,"1: Metadata QC'd by Rw2: Metadata qc'd by RW; 18-11-12"
,887737,1,2018-10-24,QUADRA,HAKAI,FGS_B,1,4745 OUTLET,50.38295134,-125.0524639,,,GS,,QGRB212,0,,F,,2018-10-24T20:15:08.000Z,2018-10-24T20:15:24.000Z,2018-11-28T08:00:00.000Z,emily.haughton;maartje.korver;rob.white,,1.63,,1679.819,,227.958,2.025,1175.74,,78.758,1851.852,,9.637,,,5.279,,177.621,6.341,,2335.726,,7.443,NRAL,NA,,NA,,NA,,,,NA,,,NA,,BDL,NA,,NA,,,NA,,BDL,,Collected,Technicianm,,"1: Metadata QC'd by Rw2: Metadata qc'd by RW; 18-11-12"
,887692,1,2018-10-25,QUADRA,HAKAI,FGS_B,1,HYACINTHE HYAC1,50.133383,-125.254017,,,GS,,QGRB197,0,,F,,2018-10-25T16:15:49.000Z,2018-10-25T16:15:45.000Z,2018-11-28T08:00:00.000Z,emily.haughton;maartje.korver;rob.white,,13.81,,637.007,,1131.94,4.279,3979.312,,57.143,3745.76,,393.4,5.558,,11.835,,220.246,8.979,,2276.258,1.03,11.358,NRAL,NA,,NA,,NA,,,,NA,,,NA,,,NA,,NA,,,NA,,,,Collected,Technicianm,,1: Metadata qc'd by RW; 18-11-12
,887697,1,2018-10-25,QUADRA,HAKAI,FGS_B,1,8405 OUTLET,50.1657309741857,-125.185997987114,,,GS,,QGRB208,0,,F,,2018-10-25T23:25:40.000Z,2018-10-25T23:25:48.000Z,2018-11-28T08:00:00.000Z,emily.haughton;maartje.korver;rob.white,,14.13,,558.92,,424.014,,2372.897,,24.009,5291.971,,37.059,,,7.816,,180.37,8.859,,1456.411,,25.844,NRAL,NA,,NA,,NA,,BDL,,NA,,,NA,,BDL,NA,,NA,,,NA,,BDL,,Collected,Technicianm,,"1: Metadata QC'd by Rw2: Metadata qc'd by RW; 18-11-12"
,887695,1,2018-10-25,QUADRA,HAKAI,FGS_B,1,9265 OUTLET,50.24265837,-125.1335566,,,GS,,QGRB210,0,,F,,2018-10-25T22:25:44.000Z,2018-10-25T22:30:55.000Z,2018-11-28T08:00:00.000Z,emily.haughton;maartje.korver;rob.white,,9.405,,393.083,,468.963,2.265,2193.577,,147.639,3841.235,,153.734,,,3.372,,300.767,11.866,,2490.911,,16.761,NRAL,NA,,NA,,NA,,,,NA,,,NA,,BDL,NA,,NA,,,NA,,BDL,,Collected,Technicianm,,"1: Metadata QC'd by Rw2: Metadata qc'd by RW; 18-11-12"
,887696,1,2018-10-25,QUADRA,HAKAI,FGS_B,1,9572 OUTLET,50.32047287,-125.2429932,,,GS,,QGRB211,0,,F,,2018-10-25T22:25:44.000Z,2018-10-25T10:25:32.000Z,2018-11-28T08:00:00.000Z,emily.haughton;maartje.korver;rob.white,,3.615,,266.023,,249.398,2.3,1257.301,,118.473,1407.022,,59.514,,,5.019,,115.795,7.906,,1349.321,,8.025,NRAL,NA,,NA,,NA,,,,NA,,,NA,,BDL,NA,,NA,,,NA,,BDL,,Collected,Technicianm,,"1: Metadata QC'd by Rw2: Metadata qc'd by RW; 18-11-12"
,887693,1,2018-10-25,QUADRA,HAKAI,FGS_B,1,8407 OUTLET,50.139409,-125.220507,,,GS,,QGRB214,0,,F,,2018-10-25T16:50:46.000Z,2018-10-25T16:50:08.000Z,2018-11-28T08:00:00.000Z,emily.haughton;maartje.korver;rob.white,,56.02,,1251.598,,1019.301,,6039.981,,,21545.654,,27.954,,,4.937,,519.79,14.159,,2908.598,,93.827,NRAL,NA,,NA,,NA,,BDL,,NA,BDL,,NA,,BDL,NA,,NA,,,NA,,BDL,,Collected,Technicianm,,1: Metadata qc'd by RW; 18-11-12
,887694,1,2018-10-25,QUADRA,HAKAI,FGS_B,1,8395 OUTLET,50.26225585,-125.2383459,,,GS,,QGRB216,0,,F,,2018-10-25T21:30:30.000Z,2018-10-25T21:30:10.000Z,2018-11-28T08:00:00.000Z,emily.haughton;maartje.korver;rob.white,,5.855,,381.959,,371.532,3.151,1748.937,,35.951,1875.107,,21.903,,,2.436,,146.209,6.763,,1408.258,,9.249,NRAL,NA,,NA,,NA,,,,NA,,,NA,,BDL,NA,,NA,,,NA,,BDL,,Collected,Technicianm,,1: Metadata qc'd by RW; 18-11-12
,888010,1,2018-10-26,CALVERT,HAKAI,FGS,1,693 OUTLET,51.647923,-127.996399,,,,,GRB2474,0,,F,,2018-10-26T19:08:57.000Z,2018-10-27T00:25:39.000Z,2018-11-28T08:00:00.000Z,bryn.fedje;chris.mackenzie;emma.myers,,,,290.869,1054,256.893,,1691.777,,252.9,427.843,1589,137.858,,,6.566,,112.028,22.455,,863.709,,3.587,NRAL,NA,BDL,NA,,,,BDL,,NA,,,,AV,BDL,NA,,NA,,,NA,,BDL,,Collected,Technicianm,,"1: Event metadata has been QCd by BF2: Fe QC by KS3: Sample metadata has been QCd by BF"
,888011,1,2018-10-26,CALVERT,HAKAI,FGS,1,703 OUTLET,51.64853,-128.026062,,,,,GRB2475,0,,F,,2018-10-26T20:30:56.000Z,2018-10-27T00:26:01.000Z,2018-11-28T08:00:00.000Z,bryn.fedje;chris.mackenzie;emma.myers,,1.755,,204.466,1073,348.662,2.793,2125.247,,345.536,792.268,2209,260.635,,,4.086,,168.596,24.787,,1343.132,,5.208,NRAL,NA,,NA,,,,,,NA,,,,AV,BDL,NA,,NA,,,NA,,BDL,,Collected,Technicianm,,"1: Event metadata has been QCd by BF2: Fe QC by KS3: Sample metadata has been QCd by BF"
,888012,1,2018-10-26,CALVERT,HAKAI,FGS,1,708 OUTLET,51.6491990000001,-128.068516,,,,,GRB2476,0,,F,,2018-10-26T21:43:47.000Z,2018-10-27T00:26:25.000Z,2018-11-28T08:00:00.000Z,bryn.fedje;chris.mackenzie;emma.myers,,,,322.47,1184,436.245,2.12,2631.179,,391.009,709.344,2911,336.643,,,5.102,,140.933,24.968,,1390.204,,5.845,NRAL,NA,BDL,NA,,,,,,NA,,,,AV,BDL,NA,,NA,,,NA,,BDL,,Collected,Technicianm,,"1: Event metadata has been QCd by BF2: Fe QC by KS3: Sample metadata has been QCd by BF"
,888013,1,2018-10-26,CALVERT,HAKAI,FGS,1,819 OUTLET,51.6573750000001,-128.042222,,,,,GRB2477,0,,F,,2018-10-26T21:07:22.000Z,2018-10-27T00:27:52.000Z,2018-11-28T08:00:00.000Z,bryn.fedje;chris.mackenzie;emma.myers,,,,331.776,1292,466.055,2.467,2718.852,,454.755,702.404,2771,444.514,5.36,,4.714,,131.576,24.463,,1517.935,,6.038,NRAL,NA,BDL,NA,,,,,,NA,,,,AV,,NA,,NA,,,NA,,BDL,,Collected,Technicianm,,"1: Event metadata has been QCd by BF2: Fe QC by KS3: Sample metadata has been QCd by BF"
,888014,1,2018-10-26,CALVERT,HAKAI,FGS,1,844 OUTLET,51.6581830000001,-128.002068,,,,,GRB2478,0,,F,,2018-10-26T19:57:58.000Z,2018-10-27T00:28:11.000Z,2018-11-28T08:00:00.000Z,bryn.fedje;chris.mackenzie;emma.myers,,,,272.584,1118,426.958,2.418,2554.469,,519.498,631.203,2379,330.581,,,5.158,,122.871,24.17,,1339.213,,6.033,NRAL,NA,BDL,NA,,,,,,NA,,,,AV,BDL,NA,,NA,,,NA,,BDL,,Collected,Technicianm,,"1: Event metadata has been QCd by BF2: Fe QC by KS3: Sample metadata has been QCd by BF"
,888015,1,2018-10-26,CALVERT,HAKAI,FGS,1,1015 OUTLET,51.690527,-128.067788,,,,,GRB2479,0,,F,,2018-10-26T22:26:13.000Z,2018-10-27T00:28:25.000Z,2018-11-28T08:00:00.000Z,bryn.fedje;chris.mackenzie;emma.myers,,,,390.607,1458,488.021,3.261,3132.784,,371.713,925.701,3323,467.101,5.665,,5.934,,164.719,23.516,,1294.261,,6.11,NRAL,NA,BDL,NA,,,,,,NA,,,,AV,,NA,,NA,,,NA,,BDL,,Collected,Technicianm,,"1: Event metadata has been QCd by BF2: Fe QC by KS3: Sample metadata has been QCd by BF"
,888021,1,2018-10-27,CALVERT,HAKAI,FGS,1,626 OUTLET,51.641718,-128.120582,,,,,GRB2473,0,,F,,2018-10-27T20:17:45.000Z,2018-10-27T21:55:21.000Z,2018-11-28T08:00:00.000Z,bryn.fedje;chris.mackenzie;emma.myers,,,,378.975,1084,408.369,2.178,3021.174,,260.693,516.176,2850,397.742,,,6.428,,138.584,24.828,,1268.329,,6.025,NRAL,NA,BDL,NA,,,,,,NA,,,,AV,BDL,NA,,NA,,,NA,,BDL,,Collected,Technicianm,,"1: Event metadata has been QCd by BF2: Fe QC by KS3: Sample metadata has been QCd by BF4: This station was visited the day after the rest of the FGS stations"
,1340629,1,2018-11-14,CALVERT,HAKAI,FGS_R,1,26410 OUTLET,51.64368,-128.1497,,,GS,,GRB3177,0,,F,,2018-11-14T22:19:49.000Z,2018-11-14T23:27:00.000Z,2018-12-10T08:00:00.000Z,isabelle.desmarais,,,,1087.755,,559.013,3.882,4150.777,,305.446,413.58,,382.505,,,5.566,,173.008,7.705,,970.75,,6.219,NRAL,NA,BDL,NA,,NA,,,,NA,,,NA,,BDL,NA,,NA,,,NA,,BDL,,Results,Technicianm,,1: qc'd by RW; 18-11-18
,1342333,1,2018-11-14,CALVERT,HAKAI,FGS_Y,1,KOEYE KR01,51.77597,-127.8086,,,GS,,GRB3178,0,,F,,2018-11-14T20:46:04.000Z,2018-11-14T20:48:39.000Z,2018-12-10T08:00:00.000Z,lucy.quayle;rob.white,,2.885,,857.069,1348,227.453,,1149.335,,193.414,739.381,1444,136.054,,,3.673,,171.524,6.55,,1101.198,,3.851,NRAL,NA,,NA,,,,BDL,,NA,,,,,BDL,NA,,NA,,,NA,,BDL,,Results,Technicianm,,"1: Metadata QC'd by RW; 18-11-182: qc'd by RW; 18-11-18"
,1342354,1,2018-11-16,CALVERT,HAKAI,FGS_R,1,20643 OUTLET,51.46599077,-127.5814722,,,GS,,GRB3151,0,,F,,2018-11-16T19:47:04.000Z,2018-11-16T19:47:27.000Z,2018-12-10T08:00:00.000Z,isabelle.desmarais;lucy.quayle;rob.white,,,,861.713,,295.467,,1364.773,,468.492,542.717,,241.832,,,4.986,,103.369,6.913,,1178.813,,4.316,NRAL,NA,BDL,NA,,NA,,BDL,,NA,,,NA,,BDL,NA,,NA,,,NA,,BDL,,Results,Technicianm,,1: qc'd by RW; 18-11-18
,1342358,1,2018-11-16,CALVERT,HAKAI,FGS_R,1,20722 OUTLET,51.568533,-127.514507,,,GS,,GRB3173,0,,F,,2018-11-16T23:28:26.000Z,2018-11-16T23:28:16.000Z,2018-12-10T08:00:00.000Z,isabelle.desmarais;lucy.quayle;rob.white,,2.44,,877.614,,207.114,2.077,849.462,,153.886,1219.283,,102.19,,,3.621,,202.002,6.186,,960.041,,4.955,NRAL,NA,,NA,,NA,,,,NA,,,NA,,BDL,NA,,NA,,,NA,,BDL,,Results,Technicianm,,1: qc'd by RW; 18-11-18
,1342355,1,2018-11-16,CALVERT,HAKAI,FGS_R,1,26812 OUTLET,51.54866346,-127.6017837,,,GS,,GRB3174,0,,F,,2018-11-16T21:09:26.000Z,2018-11-16T21:09:47.000Z,2018-12-10T08:00:00.000Z,isabelle.desmarais;lucy.quayle;rob.white,,,,934.962,,323.141,2.107,1814.158,,336.814,558.648,,223.081,8.024,,4.719,,236.625,6.159,,1178.341,,5.724,NRAL,NA,BDL,NA,,NA,,,,NA,,,NA,,,NA,,NA,,,NA,,BDL,,Results,Technicianm,,1: qc'd by RW; 18-11-18
,1342357,1,2018-11-16,CALVERT,HAKAI,FGS_R,1,20940 OUTLET,51.64135546,-127.5495886,,,GS,,GRB3186,0,,F,,2018-11-16T22:45:06.000Z,2018-11-16T22:45:23.000Z,2018-12-10T08:00:00.000Z,isabelle.desmarais;lucy.quayle;rob.white,,,,716.095,,158.273,,978.769,,126.218,328.346,,44.739,,,3.325,,84.512,4.291,,618.304,,2.385,NRAL,NA,BDL,NA,,NA,,BDL,,NA,,,NA,,BDL,NA,,NA,,,NA,,BDL,,Results,Technicianm,,1: qc'd by RW; 18-11-18
,1342352,1,2018-11-16,CALVERT,HAKAI,FGS_R,1,703 OUTLET,51.64853,-128.026062,,,GS,,GRB3187,0,,F,,2018-11-16T16:47:38.000Z,2018-11-16T16:47:51.000Z,2018-12-10T08:00:00.000Z,isabelle.desmarais;lucy.quayle;rob.white,,,,829.28,,289.015,,1810.299,,244.531,552.372,,186.358,,,4.167,,129.241,6.02,,1096.316,,4.183,NRAL,NA,BDL,NA,,NA,,BDL,,NA,,,NA,,BDL,NA,,NA,,,NA,,BDL,,Results,Technicianm,,1: qc'd by RW; 18-11-18
,1342353,1,2018-11-16,CALVERT,HAKAI,FGS_R,1,26468 OUTLET,51.62263,-127.9346,,,GS,,GRB3188,0,,F,,2018-11-16T18:15:47.000Z,2018-11-16T18:15:36.000Z,2018-12-10T08:00:00.000Z,isabelle.desmarais;lucy.quayle;rob.white,,,,755.132,,225.829,,1389.522,,221.679,386.102,,153.513,,,3.446,,89.044,4.535,,774.334,,3.007,NRAL,NA,BDL,NA,,NA,,BDL,,NA,,,NA,,BDL,NA,,NA,,,NA,,BDL,,Results,Technicianm,,1: qc'd by RW; 18-11-18
,1342351,1,2018-11-16,CALVERT,HAKAI,FGS_R,1,819 OUTLET,51.6573750000001,-128.042222,,,GS,,GRB3189,0,,F,,2018-11-16T17:17:12.000Z,2018-11-16T17:17:16.000Z,2018-12-10T08:00:00.000Z,isabelle.desmarais;lucy.quayle;rob.white,,,,862.938,,409.266,,2249.282,,380.954,515.557,,392.599,,,4.017,,109.549,6.105,,1253.866,,5.035,NRAL,NA,BDL,NA,,NA,,BDL,,NA,,,NA,,BDL,NA,,NA,,,NA,,BDL,,Results,Technicianm,,1: qc'd by RW; 18-11-18
,1342356,1,2018-11-16,CALVERT,HAKAI,FGS_R,1,20952 OUTLET,51.5369943352802,-127.687488561785,,,GS,,GRB3190,0,,F,,2018-11-16T21:49:39.000Z,2018-11-16T21:49:45.000Z,2018-12-10T08:00:00.000Z,isabelle.desmarais;lucy.quayle;rob.white,,,,888.871,,401.262,2.903,2007.868,,308.937,896.46,,261.744,5.949,,3.934,,206.839,6.902,,1835.728,,6.385,NRAL,NA,BDL,NA,,NA,,,,NA,,,NA,,,NA,,NA,,,NA,,BDL,,Results,Technicianm,,1: qc'd by RW; 18-11-18
,1342372,1,2018-11-17,CALVERT,HAKAI,FGS_R,1,WANNOCK WR01,51.679021,-127.234528,,,GS,,GRB3122,0,,F,,2018-11-17T19:31:45.000Z,2018-11-17T19:30:08.000Z,2018-12-10T08:00:00.000Z,isabelle.desmarais;lucy.quayle;rob.white,,7.547,,1541.877,3215,425.305,,953.101,,60.931,4153.47,583,48.259,,,6.526,,637.342,10.614,,1458.311,,16.29,NRAL,NA,,NA,,,,BDL,,NA,,,,,BDL,NA,,NA,,,NA,,BDL,,Results,Technicianm,,1: qc'd by RW; 18-11-18
,1342371,1,2018-11-17,CALVERT,HAKAI,FGS_R,1,708 OUTLET,51.6491990000001,-128.068516,,,GS,,GRB3146,0,,F,,2018-11-17T22:04:37.000Z,2018-11-17T22:04:35.000Z,2018-12-10T08:00:00.000Z,isabelle.desmarais;lucy.quayle;rob.white,,,,914.92,,347.898,2.761,2359.351,,311.616,557.39,,305.933,,,6.337,,129.921,8.411,,1035.536,,4.349,NRAL,NA,BDL,NA,,NA,,,,NA,,,NA,,BDL,NA,,NA,,,NA,,BDL,,Results,Technicianm,,1: qc'd by RW; 18-11-18
,1342373,1,2018-11-17,CALVERT,HAKAI,FGS_R,1,20771K OUTLET,51.75,-127.33,,,GS,,GRB3149,0,,F,,2018-11-17T17:13:19.000Z,2018-11-17T17:13:58.000Z,2018-12-10T08:00:00.000Z,isabelle.desmarais;lucy.quayle;rob.white,,8.15,,1307.47,,397.64,2.145,1063.965,,62.66,4819.946,,90.252,5.467,,5.053,,765.985,10.007,,1882.363,1.073,11.012,NRAL,NA,,NA,,NA,,,,NA,,,NA,,,NA,,NA,,,NA,,,,Results,Technicianm,,1: qc'd by RW; 18-11-18
,1342368,1,2018-11-17,CALVERT,HAKAI,FGS_R,1,WANNOCK WR02,51.678755,-127.234705,,,GS,,GRB3153,0,,F,,2018-11-17T19:18:53.000Z,2018-11-17T19:19:19.000Z,2018-12-10T08:00:00.000Z,isabelle.desmarais;lucy.quayle;rob.white,,6.43,,1505.314,3236,383.281,,897.997,,50.57,3842.85,506,32.552,,,4.408,,608.567,9.329,,1326.565,,15.667,NRAL,NA,,NA,,,,BDL,,NA,,,,,BDL,NA,,NA,,,NA,,BDL,,Results,Technicianm,,1: qc'd by RW; 18-11-18
,1342367,1,2018-11-17,CALVERT,HAKAI,FGS_R,1,20771C OUTLET,51.73,-127.33,,,GS,,GRB3175,0,,F,,2018-11-17T16:45:00.000Z,2018-11-17T16:45:23.000Z,2018-12-10T08:00:00.000Z,isabelle.desmarais;lucy.quayle;rob.white,,7.48,,1454.009,,297.763,,787.555,,64.641,3509.671,,76.835,,,3.706,,604.331,9.339,,1784.328,,10.758,NRAL,NA,,NA,,NA,,BDL,,NA,,,NA,,BDL,NA,,NA,,,NA,,BDL,,Results,Technicianm,,1: qc'd by RW; 18-11-18
,1342374,1,2018-11-17,CALVERT,HAKAI,FGS_R,1,20741 OUTLET,51.65092098,-127.355236,,,GS,,GRB3176,0,,F,,2018-11-17T20:05:38.000Z,2018-11-17T20:05:41.000Z,2018-12-10T08:00:00.000Z,isabelle.desmarais;lucy.quayle;rob.white,,2.38,,888.443,,192.228,1.95,889.734,,110.813,953.506,,28.787,,,3.385,,162.691,8.795,,1433.696,,4.321,NRAL,NA,,NA,,NA,,,,NA,,,NA,,BDL,NA,,NA,,,NA,,BDL,,Results,Technicianm,,1: qc'd by RW; 18-11-18
,1358006,1,2018-11-20,CALVERT,HAKAI,FGS,1,626 OUTLET,51.641718,-128.120582,,,,,GRB2800,0,,F,,2018-11-20T20:20:19.000Z,2018-11-20T23:17:16.000Z,2018-12-12T08:00:00.000Z,bryn.fedje;chris.osullivan;lucy.quayle,,,,755.543,1506,380.972,4.383,2257.735,,250.512,424.86,4242,419.044,5.026,,8.1,,163.992,8.817,,1082.281,,5.789,NRAL,NA,BDL,NA,,,,,,NA,,,,AV,,NA,,NA,,,NA,,BDL,,Collected,Technicianm,,"1: akan cat ph metadata QC'd by CO2: Event Metadata QC'd by CO3: Fe QC by KS"
,1358007,1,2018-11-20,CALVERT,HAKAI,FGS,1,693 OUTLET,51.647923,-127.996399,,,,,GRB2801,0,,F,,2018-11-20T18:10:15.000Z,2018-11-20T21:12:24.000Z,2018-12-12T08:00:00.000Z,bryn.fedje;chris.osullivan;lucy.quayle,,,,743.048,1319,283.585,3.673,1915.476,,265.741,326.144,4178,181.638,,,6.761,,114.513,8.181,,713.421,,3.585,NRAL,NA,BDL,NA,,,,,,NA,,,,AV,BDL,NA,,NA,,,NA,,BDL,,Collected,Technicianm,,"1: akan cat ph metadata QC'd by CO2: Event Metadata QC'd by CO3: Fe QC by KS"
,1358008,1,2018-11-20,CALVERT,HAKAI,FGS,1,703 OUTLET,51.64853,-128.026062,,,,,GRB2802,0,,F,,2018-11-20T18:35:54.000Z,2018-11-20T21:35:59.000Z,2018-12-12T08:00:00.000Z,bryn.fedje;chris.osullivan;lucy.quayle,,0.92,,717.801,1591,284.233,2.883,1953.44,,186.729,559.173,3901,164.234,,,6.055,,143.417,6.713,,1651.886,,3.941,NRAL,NA,,NA,,,,,,NA,,,,AV,BDL,NA,,NA,,,NA,,BDL,,Collected,Technicianm,,"1: akan cat ph metadata QC'd by CO2: Event Metadata QC'd by CO3: Fe QC by KS"
,1358009,1,2018-11-20,CALVERT,HAKAI,FGS,1,708 OUTLET,51.6491990000001,-128.068516,,,,,GRB2803,0,,F,,2018-11-20T19:00:38.000Z,2018-11-20T21:02:23.000Z,2018-12-12T08:00:00.000Z,bryn.fedje;chris.osullivan;lucy.quayle,,0.64,,801.654,1477,352.101,3.039,2108.079,,274.427,499.446,4400,292.138,,,5.843,,117.771,10.128,,940.284,,4.369,NRAL,NA,,NA,,,,,,NA,,,,AV,BDL,NA,,NA,,,NA,,BDL,,Collected,Technicianm,,"1: akan cat ph metadata QC'd by CO2: Event Metadata QC'd by CO3: Fe QC by KS"
,1358005,1,2018-11-20,CALVERT,HAKAI,FGS,1,819 OUTLET,51.6573750000001,-128.042222,,,,,GRB2804,0,,F,,2018-11-20T17:19:25.000Z,2018-11-20T20:29:47.000Z,2018-12-12T08:00:00.000Z,bryn.fedje;chris.osullivan;lucy.quayle,,,,848.322,1555,362.307,2.62,2378.184,,370.087,488.646,4820,375.905,,,5.272,,87.659,7.913,,1670.115,,4.561,NRAL,NA,BDL,NA,,,,,,NA,,,,AV,BDL,NA,,NA,,,NA,,BDL,,Collected,Technicianm,,"1: akan cat ph metadata QC'd by CO2: Event Metadata QC'd by CO3: Fe QC by KS"
,1358010,1,2018-11-20,CALVERT,HAKAI,FGS,1,844 OUTLET,51.6581830000001,-128.002068,,,,,GRB2805,0,,F,,2018-11-20T17:46:33.000Z,2018-11-20T20:48:24.000Z,2018-12-12T08:00:00.000Z,bryn.fedje;chris.osullivan;lucy.quayle,,,,827.752,1191,318.963,2.421,1999.561,,394.426,472.196,4202,287.111,,,4.732,,77.395,8.253,,1575.283,,4.263,NRAL,NA,BDL,NA,,,,,,NA,,,,AV,BDL,NA,,NA,,,NA,,BDL,,Collected,Technicianm,,"1: akan cat ph metadata QC'd by CO2: Event Metadata QC'd by CO3: Fe QC by KS"
,1358011,1,2018-11-20,CALVERT,HAKAI,FGS,1,1015 OUTLET,51.690527,-128.067788,,,,,GRB2806,0,,F,,2018-11-20T19:24:32.000Z,2018-11-20T22:25:50.000Z,2018-12-12T08:00:00.000Z,bryn.fedje;chris.osullivan;lucy.quayle,,1.305,,884.951,2047,466.55,3.252,2677.598,,380.176,810.866,5454,448.452,5.277,,5.628,,167.172,8.821,,1300.12,,5.774,NRAL,NA,,NA,,,,,,NA,,,,AV,,NA,,NA,,,NA,,BDL,,Collected,Technicianm,,"1: akan cat ph metadata QC'd by CO2: Event Metadata QC'd by CO3: Fe QC by KS"
,1362439,1,2018-11-26,QUADRA,HAKAI,FGS_B,1,HYACINTHE HYAC1,50.133383,-125.254017,,,GS,,QGRB234,0,,F,,2018-11-26T19:21:18.000Z,2018-11-26T20:53:31.000Z,2018-12-12T08:00:00.000Z,isabelle.desmarais,,6.71,,1043.245,,733.044,,2857.568,,107.059,2246.163,,40.876,,,7.144,,170.715,7.612,,1855.091,1.07,7.442,NRAL,NA,,NA,,NA,,BDL,,NA,,,NA,,BDL,NA,,NA,,,NA,,,,Collected,Technicianm,,"1: Metadata qc'd by RW2: Metadata QC'd by Rw"
,1362442,1,2018-11-26,QUADRA,HAKAI,FGS_B,1,8407 OUTLET,50.139409,-125.220507,,,GS,,QGRB236,0,,F,,2018-11-26T20:17:42.000Z,2018-11-26T20:59:53.000Z,2018-12-12T08:00:00.000Z,isabelle.desmarais,,19.725,,1136.672,,523.372,1560.958,2524.196,,88.533,7650.798,,52.211,7.878,,8.676,,188.957,13.14,,1588.86,1.647,34.88,NRAL,NA,,NA,,NA,,,,NA,,,NA,,,NA,,NA,,,NA,,,,Collected,Technicianm,,"1: Metadata qc'd by RW2: Metadata QC'd by Rw"
